rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/approx_kl,train/explained_variance,train/entropy_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/value_loss,phase,phase_learning_rate_start,phase_learning_rate_end
256.0,0.0,2126,235,501760,245,-2.72,0.0,0.6952804923057556,-6.86364657667582e-05,0.0049092518165707,0.2,-1.6858393792062998e-08,0.0,2440.0,0.000175072,0.0210651681805757,1,0.0003,5e-05
256.0,0.0,2134,235,503808,246,-2.64,0.0,0.6639578342437744,-7.322770825339831e-05,0.0020165983587503,0.2,-1.1701922630891204e-08,0.0,2450.0,0.0001745599999999,0.01141289326697,1,0.0003,5e-05
256.0,0.0,2143,235,505856,247,-2.48,0.0,0.8356328010559082,-6.915242402101285e-05,0.0021227798424661,0.2,-4.48198989033699e-09,0.0,2460.0,0.0001740479999999,0.0079046768776606,1,0.0003,5e-05
256.0,0.0,2152,235,507904,248,-2.46,0.0,0.5282037258148193,-7.124575513444143e-05,0.0019298279657959,0.2,-7.344351615756751e-09,0.0,2470.0,0.000173536,0.0230669983265215,1,0.0003,5e-05
256.0,0.0,2161,235,509952,249,-2.48,0.0,0.6768056154251099,-7.476452110495302e-05,0.0074855196289718,0.2,-3.3990363590419295e-08,0.0,2480.0,0.0001730239999999,0.0111174937157102,1,0.0003,5e-05
256.0,0.0,2169,235,512000,250,-2.52,0.0,0.527213454246521,-7.2543547321402e-05,0.0041490043513476,0.2,1.8044374883174894e-10,0.0,2490.0,0.000172512,0.0135015126087637,1,0.0003,5e-05
256.0,0.0,2178,235,514048,251,-2.64,0.0,0.3280859589576721,-7.11992595824995e-05,0.0555653572082519,0.2,-1.3955286704003812e-09,0.0,2500.0,0.0001719999999999,0.1125966524123214,1,0.0003,5e-05
256.0,0.0,2187,235,516096,252,-2.76,0.0,0.630428671836853,-7.054708285068046e-05,0.053419355303049,0.2,-9.080395102500915e-10,0.0,2510.0,0.000171488,0.0999335156520828,1,0.0003,5e-05
256.0,0.0,2196,235,518144,253,-2.54,0.0,0.6559382677078247,-7.772103062961833e-05,0.121616244316101,0.2,-5.005858838558197e-10,0.0,2520.0,0.0001709759999999,0.1636399992799852,1,0.0003,5e-05
256.0,0.0,2205,235,520192,254,-2.44,0.0,0.6304211020469666,-7.461879213224165e-05,0.017234506085515,0.2,-2.65135895460844e-09,0.0,2530.0,0.0001704639999999,0.0176563783110395,1,0.0003,5e-05
256.0,0.0,2213,235,522240,255,-2.6,0.0,0.7326264381408691,-7.511008325309377e-05,0.0030182250775396,0.2,-2.695596776902676e-08,0.0,2540.0,0.000169952,0.0064822194723092,1,0.0003,5e-05
256.0,0.0,2222,235,524288,256,-2.68,0.0,0.5160433053970337,-8.059747260631411e-05,0.0048842094838619,0.2,3.608874976634979e-10,0.0,2550.0,0.0001694399999999,0.0876458586251828,1,0.0003,5e-05
256.0,0.0,2231,235,526336,257,-2.66,0.0,0.6987378597259521,-7.519941982536693e-05,0.0472377352416515,0.2,6.111804395914078e-10,0.0,2560.0,0.000168928,0.063949030675576,1,0.0003,5e-05
256.0,0.0,2240,235,528384,258,-2.7,0.0,0.4261611700057983,-8.010756437215605e-05,0.0026805789675563,0.2,-1.0081566870212554e-08,0.0,2570.0,0.0001684159999999,0.0217132777434017,1,0.0003,5e-05
256.0,0.0,2248,235,530432,259,-2.76,0.0,0.6420544981956482,-7.833893505448941e-05,0.0124429604038596,0.2,4.94765117764473e-10,0.0,2580.0,0.000167904,0.1090512282775307,1,0.0003,5e-05
256.0,0.0,2257,235,532480,260,-2.85,0.0,0.6665878295898438,-7.807716337993043e-05,0.0118813030421733,0.2,-2.2351741790771484e-09,0.0,2590.0,0.0001673919999999,0.0753385887350304,1,0.0003,5e-05
256.0,0.0,2266,235,534528,261,-2.97,0.00012314448,0.2964868545532226,-5.343692814676615e-05,0.0104421358555555,0.2,-0.0008632195385871,0.000439453125,2600.0,0.00016688,0.0652941905544139,1,0.0003,5e-05
256.0,0.0,2275,235,536576,262,-2.93,0.0,0.6981886625289917,-4.857103558606468e-05,0.0263907983899116,0.2,-2.576416591182351e-09,0.0,2610.0,0.000166368,0.0373671808803919,1,0.0003,5e-05
256.0,0.0,2284,235,538624,263,-2.85,0.0,0.5870556831359863,-4.902981245322735e-05,0.0027840905822813,0.2,2.5727786123752596e-09,0.0,2620.0,0.0001658559999999,0.0151024544757092,1,0.0003,5e-05
256.0,0.0,2293,235,540672,264,-2.75,0.0,0.780492901802063,-4.943230155731726e-05,0.0033594525884836,0.2,6.6385837271809585e-09,0.0,2630.0,0.000165344,0.0133404575732129,1,0.0003,5e-05
256.0,0.0,2302,235,542720,265,-2.55,0.0,0.7143888473510742,-5.0789226042979864e-05,0.0013797574210911,0.2,-2.8376234695315356e-10,0.0,2640.0,0.0001648319999999,0.0283863222044601,1,0.0003,5e-05
256.0,0.0,2311,235,544768,266,-2.51,0.0,0.718964695930481,-4.902647651761072e-05,0.0040167672559618,0.2,-8.242204785346985e-09,0.0,2650.0,0.0001643199999999,0.0168074709720713,1,0.0003,5e-05
256.0,0.0,2320,235,546816,267,-2.33,0.0,0.5391874313354492,-5.05061698731879e-05,0.0004792301042471,0.2,-1.0163057595491409e-08,0.0,2660.0,0.0001638079999999,0.0129424749033205,1,0.0003,5e-05
256.0,0.0,2328,235,548864,268,-2.37,0.0,0.453981876373291,-5.036606899011531e-05,0.0035549500025808,0.2,-1.05355866253376e-08,0.0,2670.0,0.0001632959999999,0.0062656075277118,1,0.0003,5e-05
256.0,0.0,2337,235,550912,269,-2.27,0.0,0.4648438692092895,-4.951323085151671e-05,0.066419169306755,0.2,-1.6880221664905546e-09,0.0,2680.0,0.0001627839999999,0.0570081439102068,1,0.0003,5e-05
256.0,0.0,2346,235,552960,270,-2.23,0.0,0.6406048536300659,-5.1170061806260494e-05,0.0057459734380245,0.2,-9.11386450752616e-09,0.0,2690.0,0.0001622719999999,0.0156905258118058,1,0.0003,5e-05
256.0,0.0,2355,235,555008,271,-2.23,0.0,0.4696694612503052,-4.952923400196596e-05,0.0211763121187686,0.2,1.880107447504997e-09,0.0,2700.0,0.0001617599999999,0.058148272116523,1,0.0003,5e-05
256.0,0.0,2364,235,557056,272,-2.12,0.0,0.659020185470581,-5.171231623535277e-05,0.0158583857119083,0.2,1.0128132998943328e-09,0.0,2710.0,0.0001612479999999,0.015475480657551,1,0.0003,5e-05
256.0,0.0,2373,235,559104,273,-2.16,0.0,0.7072336673736572,-5.260219295450952e-05,0.0007453970611095,0.2,-3.486638888716697e-09,0.0,2720.0,0.0001607359999999,0.0106514544577294,1,0.0003,5e-05
256.0,0.0,2382,235,561152,274,-2.13,0.0,0.307960569858551,-5.226242624303268e-05,0.0422662943601608,0.2,4.0046870708465575e-09,0.0,2730.0,0.0001602239999999,0.0850386722479015,1,0.0003,5e-05
256.0,0.0,2391,235,563200,275,-2.21,5.6104647e-05,0.6845877170562744,-4.0111626594807605e-05,0.0056509692221879,0.2,-0.0008096232835669,0.000439453125,2740.0,0.0001597119999999,0.0259766934890649,1,0.0003,5e-05
256.0,0.0,2400,235,565248,276,-2.23,0.0,0.8162523508071899,-3.7792413650095114e-05,0.0005265632062219,0.2,-5.037873052060604e-09,0.0,2750.0,0.0001591999999999,0.0125693445988872,1,0.0003,5e-05
256.0,0.0,2409,235,567296,277,-2.21,0.0,0.6727614402770996,-3.795927609644423e-05,0.0365855358541011,0.2,-5.617039278149605e-10,0.0,2760.0,0.0001586879999999,0.0360765822108078,1,0.0003,5e-05
256.0,0.0,2418,235,569344,278,-2.31,0.0,0.5926549434661865,-3.7344898464652944e-05,0.0110409315675497,0.2,-2.278829924762249e-09,0.0,2770.0,0.0001581759999999,0.0139285201348684,1,0.0003,5e-05
256.0,0.0,2427,235,571392,279,-2.35,0.0,0.6956619620323181,-3.7923128593320145e-05,0.0113696586340665,0.2,6.984919309616089e-11,0.0,2780.0,0.000157664,0.0241176317053032,1,0.0003,5e-05
256.0,0.0,2436,235,573440,280,-2.41,0.0,0.7498458623886108,-3.8084376910774154e-05,0.0130587499588727,0.2,2.1129380911588667e-09,0.0,2790.0,0.0001571519999999,0.0125053847408707,1,0.0003,5e-05
256.0,0.0,2445,235,575488,281,-2.37,0.0,0.513504147529602,-3.8444724123110066e-05,0.0176455676555633,0.2,-1.1641532182693479e-10,0.0,2800.0,0.00015664,0.05555827235803,1,0.0003,5e-05
256.0,0.0,2454,235,577536,282,-2.37,0.0,0.7712156176567078,-3.772215609387786e-05,0.0252382718026638,0.2,-1.2014061212539672e-08,0.0,2810.0,0.0001561279999999,0.0175336638805674,1,0.0003,5e-05
256.0,0.0,2463,235,579584,283,-2.39,0.0,0.609376072883606,-3.7108302512933734e-05,0.0078341327607631,0.2,-2.270098775625229e-09,0.0,2820.0,0.0001556159999999,0.0068821785906038,1,0.0003,5e-05
256.0,0.0,2472,235,581632,284,-2.47,0.0,0.6718239188194275,-3.714987105922774e-05,0.0060221566818654,0.2,2.171145752072334e-09,0.0,2830.0,0.0001551039999999,0.0261684307582072,1,0.0003,5e-05
256.0,0.0,2480,235,583680,285,-2.65,0.0,0.6042072772979736,-3.813717794400873e-05,0.0041786264628171,0.2,1.9208528101444243e-10,0.0,2840.0,0.0001545919999999,0.0446609525039093,1,0.0003,5e-05
256.0,0.0,2489,235,585728,286,-2.51,0.0,0.4934580326080322,-4.2202685926895354e-05,0.0804425105452537,0.2,7.229391485452652e-09,0.0,2850.0,0.00015408,0.2128216854296624,1,0.0003,5e-05
256.0,0.0,2499,235,587776,287,-2.56,0.0,0.0853959321975708,-3.892591048497707e-05,0.0096691893413662,0.2,-1.069856807589531e-08,0.0,2860.0,0.0001535679999999,0.0497770727699389,1,0.0003,5e-05
256.0,0.0,2510,234,589824,288,-2.48,0.0,0.7113680839538574,-3.8032040538382714e-05,0.0020221380982548,0.2,-1.478474587202072e-09,0.0,2870.0,0.000153056,0.0219558123069873,1,0.0003,5e-05
256.0,0.0,2519,234,591872,289,-2.56,0.0,0.6703939437866211,-3.762161304621259e-05,0.0262741409242153,0.2,-1.7345882952213286e-09,0.0,2880.0,0.0001525439999999,0.0380933487889706,1,0.0003,5e-05
256.0,0.0,2529,234,593920,290,-2.46,0.0,0.7173787355422974,-3.8348874022631206e-05,0.0001329551887465,0.2,-5.326000973582268e-10,0.0,2890.0,0.000152032,0.0469850396919355,1,0.0003,5e-05
256.0,0.0,2539,234,595968,291,-2.42,-2.910383e-11,0.488602340221405,-5.029828321312379e-05,0.0075999414548277,0.2,-7.615890353918076e-08,0.0,2900.0,0.0001515199999999,0.0080416000506374,1,0.0003,5e-05
256.0,0.0,2548,234,598016,292,-2.44,0.0,0.6794183254241943,-3.9487210278821296e-05,0.0084512252360582,0.2,-5.5663986131548886e-08,0.0,2910.0,0.0001510079999999,0.0334716318713617,1,0.0003,5e-05
256.0,0.0,2556,234,600064,293,-2.48,0.0,0.6037070751190186,-4.1825862535915806e-05,0.0270899962633848,0.2,1.0477378964424131e-09,0.0,2920.0,0.000150496,0.0522108243589173,1,0.0003,5e-05
256.0,0.0,2565,234,602112,294,-2.56,0.0,0.5263714790344238,-4.787745133398858e-05,0.0847028419375419,0.2,-3.2676325645297763e-09,0.0,2930.0,0.0001499839999999,0.0971463153080549,1,0.0003,5e-05
256.0,0.0,2574,234,604160,295,-2.54,0.0,0.6892576217651367,-3.822292287622986e-05,0.068057857453823,0.2,-2.9976945370435717e-10,0.0,2940.0,0.000149472,0.054578749819484,1,0.0003,5e-05
256.0,0.0,2583,234,606208,296,-2.54,0.0,0.6155493259429932,-4.263273581273097e-05,0.0012655558530241,0.2,-1.8063292372971772e-08,0.0,2950.0,0.0001489599999999,0.023931857084699,1,0.0003,5e-05
256.0,0.0,2592,234,608256,297,-2.46,0.0,0.7135919332504272,-4.16452403896983e-05,0.0075784688815474,0.2,-3.620516508817673e-09,0.0,2960.0,0.000148448,0.0121513270505602,1,0.0003,5e-05
256.0,0.0,2600,234,610304,298,-2.42,0.0,0.6545811891555786,-4.579154065140756e-05,0.1101459860801696,0.2,1.0564690455794334e-09,0.0,2970.0,0.000147936,0.0666106621938524,1,0.0003,5e-05
256.0,0.0,2609,234,612352,299,-2.44,0.0,0.6661080121994019,-3.7480677838175326e-05,0.0035529548767954,0.2,3.815512172877788e-09,0.0,2980.0,0.000147424,0.0186311139375902,1,0.0003,5e-05
256.0,0.0,2618,234,614400,300,-2.58,0.0,0.5909162163734436,-3.857535225506581e-05,0.0043837297707796,0.2,-3.230525180697441e-09,0.0,2990.0,0.000146912,0.0092469419339977,1,0.0003,5e-05
256.0,0.0,2627,234,616448,301,-2.52,0.0,0.4814217090606689,-4.139334619139845e-05,0.0719499364495277,0.2,1.9092112779617308e-09,0.0,3000.0,0.0001464,0.1106018342616153,1,0.0003,5e-05
256.0,0.0,2636,234,618496,302,-2.68,0.0,0.561837911605835,-4.0596690496386145e-05,0.0176003649830818,0.2,-1.8044374883174894e-09,0.0,3010.0,0.000145888,0.0474087657348718,1,0.0003,5e-05
256.0,0.0,2645,234,620544,303,-2.82,0.0,0.6515673995018005,-4.269388459761103e-05,0.0208079162985086,0.2,-2.860906533896923e-09,0.0,3020.0,0.0001453759999999,0.058601957040264,1,0.0003,5e-05
256.0,0.0,2654,234,622592,304,-2.9,0.0,0.6008386015892029,-4.391740685605328e-05,0.0124231791123747,0.2,-5.617039278149605e-10,0.0,3030.0,0.000144864,0.0952470969859859,1,0.0003,5e-05
256.0,0.0,2663,234,624640,305,-2.88,0.0,0.7481707334518433,-3.8605966574323246e-05,0.0031069992110133,0.2,4.685716703534127e-10,0.0,3040.0,0.0001443519999999,0.0562683587748324,1,0.0003,5e-05
256.0,0.0,2671,234,626688,306,-2.94,0.0,0.6185945868492126,-4.359443705652666e-05,0.0791272968053817,0.2,-4.48198989033699e-10,0.0,3050.0,0.0001438399999999,0.1008190924374503,1,0.0003,5e-05
256.0,0.0,2680,234,628736,307,-3.04,0.0,0.7508279085159302,-4.160882999713067e-05,0.0122128594666719,0.2,-7.8580342233181e-09,0.0,3060.0,0.0001433279999999,0.0332818138449511,1,0.0003,5e-05
256.0,0.0,2689,234,630784,308,-3.06,0.0,0.6483926773071289,-4.795475460923626e-05,0.0016512107104063,0.2,-8.09086486697197e-10,0.0,3070.0,0.0001428159999999,0.0793730130593758,1,0.0003,5e-05
256.0,0.0,2698,234,632832,309,-3.12,0.0,0.6309366822242737,-4.299073066249548e-05,0.0582275167107582,0.2,4.695903044193983e-09,0.0,3080.0,0.0001423039999999,0.0551412862263532,1,0.0003,5e-05
256.0,0.0,2707,234,634880,310,-3.04,0.0,0.5837152004241943,-3.94899920138414e-05,0.0950733348727226,0.2,-1.84809323400259e-10,0.0,3090.0,0.000141792,0.1401111353421583,1,0.0003,5e-05
256.0,0.0,2715,234,636928,311,-3.16,0.0,0.7448051571846008,-4.241637329869263e-05,0.0115520460531115,0.2,4.286994226276875e-09,0.0,3100.0,0.0001412799999999,0.0641766931104939,1,0.0003,5e-05
256.0,0.0,2724,234,638976,312,-3.08,0.0,0.7339791059494019,-4.830258699257683e-05,0.0021349389571696,0.2,-6.984919309616089e-09,0.0,3110.0,0.0001407679999999,0.06658821597739,1,0.0003,5e-05
256.0,0.0,2733,234,641024,313,-3.16,0.0,0.5116952061653137,-3.90073747439601e-05,0.0364541374146938,0.2,-8.978531695902347e-10,0.0,3120.0,0.0001402559999999,0.1625064921565354,1,0.0003,5e-05
256.0,0.0,2743,234,643072,314,-3.1,0.0,0.7315593361854553,-4.005819901067298e-05,0.008913786150515,0.2,3.055902197957039e-10,0.0,3130.0,0.0001397439999999,0.0561072457094269,1,0.0003,5e-05
256.0,0.0,2751,234,645120,315,-3.02,0.0,0.6759263277053833,-4.382009283290245e-05,0.021161550655961,0.2,3.14321368932724e-10,0.0,3140.0,0.0001392319999999,0.0483450889485538,1,0.0003,5e-05
256.0,0.0,2760,234,647168,316,-2.8,0.0,0.0660169720649719,-4.768792978211422e-05,0.0037365886382758,0.2,1.525040715932846e-09,0.0,3150.0,0.0001387199999999,0.0126243277340108,1,0.0003,5e-05
256.0,0.0,2769,234,649216,317,-2.76,-1.4784746e-08,0.6247588396072388,-4.6162269109117914e-05,0.0045231194235384,0.2,-3.422610461711883e-09,0.0,3160.0,0.000138208,0.0106950969391618,1,0.0003,5e-05
256.0,0.0,2778,234,651264,318,-2.72,-7.450581e-09,0.7824379205703735,-5.5256875202758235e-05,0.0073479590937495,0.2,-2.5122426450252538e-08,0.0,3170.0,0.0001376959999999,0.0104769650518846,1,0.0003,5e-05
256.0,0.0,2786,234,653312,319,-2.68,0.0,0.759647786617279,-4.014402793472982e-05,0.0025204895064234,0.2,4.062894731760025e-09,0.0,3180.0,0.000137184,0.0206438551182145,1,0.0003,5e-05
256.0,0.0,2797,234,655360,320,-2.64,0.0,0.4790010452270508,-5.1837068576787713e-05,0.0018570980755612,0.2,1.8218997865915299e-09,0.0,3190.0,0.0001366719999999,0.0095843454374971,1,0.0003,5e-05
256.0,0.0,2805,234,657408,321,-2.74,0.0,0.5495418310165405,-4.823685026167368e-05,0.0115753915160894,0.2,1.0244548320770262e-09,0.0,3200.0,0.0001361599999999,0.0414165297930594,1,0.0003,5e-05
256.0,0.0,2814,234,659456,322,-2.92,0.0,0.6961613893508911,-4.246364851496764e-05,0.0016736211255192,0.2,1.5425030142068862e-10,0.0,3210.0,0.0001356479999999,0.0456394940119935,1,0.0003,5e-05
256.0,0.0,2824,234,661504,323,-2.74,0.0,0.6300233006477356,-4.551825559246936e-05,0.0442359969019889,0.2,-2.4563632905483248e-09,0.0,3220.0,0.0001351359999999,0.1636306307045743,1,0.0003,5e-05
256.0,0.0,2832,234,663552,324,-2.8,0.0,0.561316728591919,-4.4101252115069656e-05,0.0298358183354139,0.2,-3.0850060284137725e-10,0.0,3230.0,0.000134624,0.0306923132839074,1,0.0003,5e-05
256.0,0.0,2841,234,665600,325,-2.6,0.0,0.5241923928260803,-5.924494803366542e-05,0.0088936518877744,0.2,-3.5739503800868983e-09,0.0,3240.0,0.0001341119999999,0.0503868357118335,1,0.0003,5e-05
256.0,0.0,2850,234,667648,326,-2.52,0.0,0.7494701147079468,-5.4244106377154824e-05,0.0013108423445373,0.2,-3.1577656045556067e-10,0.0,3250.0,0.0001336,0.0201483459954033,1,0.0003,5e-05
256.0,0.0,2859,234,669696,327,-2.56,0.0,0.7007009387016296,-4.5320186200115134e-05,0.0023339933250099,0.2,6.767731974832713e-09,0.0,3260.0,0.0001330879999999,0.0286918608891937,1,0.0003,5e-05
256.0,0.0,2868,234,671744,328,-2.64,0.0,0.5875757336616516,-5.9390246315160765e-05,0.0162915550172328,0.2,4.2491592466831206e-10,0.0,3270.0,0.000132576,0.036122500501915,1,0.0003,5e-05
256.0,0.0,2877,234,673792,329,-2.72,0.0,0.7932925224304199,-5.630972091239528e-05,0.0038577187806367,0.2,-1.9150320440530776e-09,0.0,3280.0,0.000132064,0.014799405684289,1,0.0003,5e-05
256.0,0.0,2887,234,675840,330,-2.66,0.0,0.7383425235748291,-5.775785953119339e-05,0.0005304345395416,0.2,-1.052685547620058e-08,0.0,3290.0,0.000131552,0.0306991795747308,1,0.0003,5e-05
256.0,0.0,2896,234,677888,331,-2.8,0.0,-0.4507343769073486,-5.8948888363374866e-05,0.0037047222722321,0.2,-1.9557774066925052e-08,0.0,3300.0,0.00013104,0.0114340148124028,1,0.0003,5e-05
256.0,0.0,2905,234,679936,332,-2.92,0.0,0.3274814486503601,-4.7743705681568824e-05,0.0348133035004138,0.2,8.614733815193177e-10,0.0,3310.0,0.0001305279999999,0.1221016420633532,1,0.0003,5e-05
256.0,0.0,2915,233,681984,333,-3.06,0.0,0.7093790769577026,-6.045952254680742e-05,0.0745149403810501,0.2,2.2118911147117614e-10,0.0,3320.0,0.000130016,0.101995351962978,1,0.0003,5e-05
256.0,0.0,2923,233,684032,334,-3.08,0.0,0.695457935333252,-5.198214471420215e-05,0.0724136009812355,0.2,-1.3416865840554238e-09,0.0,3330.0,0.0001295039999999,0.1662759836995974,1,0.0003,5e-05
256.0,0.0,2932,233,686080,335,-2.84,0.0,0.5528520345687866,-5.8208320933772487e-05,0.0043915198184549,0.2,-5.052424967288971e-09,0.0,3340.0,0.000128992,0.142518118325097,1,0.0003,5e-05
256.0,0.0,2942,233,688128,336,-2.96,0.0,-0.5641281604766846,-6.203557527442171e-05,0.0092235635966062,0.2,1.8626451492309571e-10,0.0,3350.0,0.00012848,0.0411410805394552,1,0.0003,5e-05
256.0,0.0,2952,233,690176,337,-2.88,0.0,0.4745298027992248,-5.556236073971377e-05,0.0025849947705864,0.2,-2.0954757928848267e-10,0.0,3360.0,0.000127968,0.0306507953093387,1,0.0003,5e-05
256.0,0.0,2961,233,692224,338,-2.92,0.0,0.6086918115615845,-5.060025946477253e-05,0.0056840158067643,0.2,2.601882442831993e-09,0.0,3370.0,0.000127456,0.0190499495671247,1,0.0003,5e-05
256.0,0.0,2969,233,694272,339,-2.94,0.0,0.6559303998947144,-7.015770770522068e-05,0.0015730579616501,0.2,-3.853347152471542e-09,0.0,3380.0,0.000126944,0.0300009420738206,1,0.0003,5e-05
256.0,0.0,2978,233,696320,340,-2.76,0.0,0.7415738701820374,-5.969939179522044e-05,0.0001120110464398,0.2,-2.5874760467559098e-08,0.0,3390.0,0.000126432,0.0166807136150964,1,0.0003,5e-05
256.0,0.0,2987,233,698368,341,-2.82,0.0,-0.22134530544281,-5.206238133723673e-05,0.0006323189591057,0.2,-1.3469252735376358e-08,0.0,3400.0,0.00012592,0.0007076310698721,1,0.0003,5e-05
256.0,0.0,2996,233,700416,342,-2.8,0.0,0.1840042471885681,-4.729958918687771e-05,0.0124813774600625,0.2,-8.207280188798904e-09,0.0,3410.0,0.000125408,0.1334372858691495,1,0.0003,5e-05
256.0,0.0,3005,233,702464,343,-2.66,0.0,0.1065124869346618,-6.255590842556558e-05,0.00100674550049,0.2,-1.998268999159336e-08,0.0,3420.0,0.000124896,0.0077491072290285,1,0.0003,5e-05
256.0,0.0,3014,233,704512,344,-2.56,0.0,0.7738527059555054,-5.829180863656802e-05,0.0018827196909114,0.2,-2.0477455109357838e-08,0.0,3430.0,0.0001243839999999,0.009876535382682,1,0.0003,5e-05
256.0,0.0,3022,233,706560,345,-2.36,0.0,0.6088188886642456,-5.327412059159542e-05,0.0091226389631628,0.2,5.413312464952468e-10,0.0,3440.0,0.0001238719999999,0.0286733826185809,1,0.0003,5e-05
256.0,0.0,3031,233,708608,346,-2.42,0.0,0.5866680145263672,-5.047483564339928e-05,0.0261754151433706,0.2,-7.910421118140221e-09,0.0,3450.0,0.0001233599999999,0.035513827822433,1,0.0003,5e-05
256.0,0.0,3041,233,710656,347,-2.46,0.0,0.6182608008384705,-5.8202488617098425e-05,0.1059238612651825,0.2,-6.507616490125656e-09,0.0,3460.0,0.0001228479999999,0.1573418596701231,1,0.0003,5e-05
256.0,0.0,3050,233,712704,348,-2.54,-2.910383e-11,0.7659406661987305,-5.675134593730036e-05,0.0249676816165447,0.2,-1.7113052308559418e-08,0.0,3470.0,0.000122336,0.0603626335170702,1,0.0003,5e-05
256.0,0.0,3059,233,714752,349,-2.66,0.0,0.6785498857498169,-5.4570874681303394e-05,0.0581078976392746,0.2,8.17817635834217e-10,0.0,3480.0,0.0001218239999999,0.0889280203104135,1,0.0003,5e-05
256.0,0.0,3068,233,716800,350,-2.64,0.0,0.7692658305168152,-5.763384410784056e-05,0.0367461889982223,0.2,8.818460628390311e-10,0.0,3490.0,0.0001213119999999,0.0639018488844158,1,0.0003,5e-05
256.0,0.0,3077,233,718848,351,-2.78,0.0,0.7598581314086914,-6.021720560056565e-05,0.0073164710775017,0.2,-1.1362135410308836e-08,0.0,3500.0,0.0001207999999999,0.0101132307769148,1,0.0003,5e-05
256.0,0.0,3086,233,720896,352,-2.9,0.0,0.1820428967475891,-5.832387796544936e-05,0.0245340634137392,0.2,4.656612873077393e-10,0.0,3510.0,0.0001202879999999,0.1669844672782346,1,0.0003,5e-05
256.0,0.0,3095,233,722944,353,-2.94,0.0,0.621843695640564,-6.243490165616094e-05,0.0591402724385261,0.2,-3.5586708690971134e-09,0.0,3520.0,0.0001197759999999,0.0924323832587106,1,0.0003,5e-05
256.0,0.0,3104,233,724992,354,-3.12,0.0,0.7287383079528809,-4.877679348282982e-05,0.0273467916995286,0.2,-6.829213816672564e-09,0.0,3530.0,0.0001192639999999,0.0488033895270746,1,0.0003,5e-05
256.0,0.0,3113,233,727040,355,-3.2,0.0,0.7811408042907715,-5.565901738009415e-05,0.0050134910270571,0.2,-4.913454176858067e-09,0.0,3540.0,0.0001187519999999,0.0329340459458762,1,0.0003,5e-05
256.0,0.0,3122,233,729088,356,-3.22,0.0,0.7709075212478638,-5.19529402936314e-05,0.0170727167278528,0.2,-9.662471711635591e-09,0.0,3550.0,0.0001182399999999,0.0258217415081162,1,0.0003,5e-05
256.0,0.0,3130,233,731136,357,-3.22,-7.479684e-09,0.6182819604873657,-7.287261969395331e-05,0.0263977013528347,0.2,-1.2351665645837785e-08,0.0,3560.0,0.000117728,0.0398248426219652,1,0.0003,5e-05
256.0,0.0,3139,233,733184,358,-3.16,0.0,0.5927268862724304,-5.504103337443667e-05,0.0266114957630634,0.2,3.96394170820713e-09,0.0,3570.0,0.0001172159999999,0.0533161440180265,1,0.0003,5e-05
256.0,0.0,3148,233,735232,359,-2.86,0.0,0.7423133850097656,-7.963550451677293e-05,0.0072815874591469,0.2,-3.642344381660223e-09,0.0,3580.0,0.000116704,0.0147595821848881,1,0.0003,5e-05
256.0,0.0,3157,233,737280,360,-2.9,0.0,0.690777063369751,-5.082936390863324e-05,0.0035943270195275,0.2,-1.7200363799929621e-09,0.0,3590.0,0.0001161919999999,0.0183106533496811,1,0.0003,5e-05
256.0,0.0,3166,233,739328,361,-2.94,0.0,0.6435778737068176,-6.0823581316071794e-05,0.045294314622879,0.2,-7.508788257837296e-10,0.0,3600.0,0.0001156799999999,0.0600169048964744,1,0.0003,5e-05
256.0,0.0,3175,233,741376,362,-2.96,0.0,0.7504384517669678,-5.4965177696431056e-05,0.0100326733663678,0.2,-2.3865140974521635e-10,0.0,3610.0,0.0001151679999999,0.0295473382895579,1,0.0003,5e-05
256.0,0.0,3183,233,743424,363,-2.84,-4.802132e-09,0.6689996719360352,-7.064238216116791e-05,0.0049711684696376,0.2,-7.905764505267145e-08,0.0,3620.0,0.0001146559999999,0.0080112466901482,1,0.0003,5e-05
256.0,0.0,3192,233,745472,364,-2.78,0.0,0.6672242879867554,-7.386795350612374e-05,0.0112325465306639,0.2,-2.043088898062706e-09,0.0,3630.0,0.000114144,0.0220039105603063,1,0.0003,5e-05
256.0,0.0,3201,233,747520,365,-2.78,0.0,0.6045210957527161,-5.174846678528411e-05,0.0179149247705936,0.2,3.044260665774345e-09,0.0,3640.0,0.0001136319999999,0.0440876588123501,1,0.0003,5e-05
256.0,0.0,3210,233,749568,366,-2.62,0.0,0.6380441784858704,-6.612850002056803e-05,0.0860054045915603,0.2,-8.905772119760513e-10,0.0,3650.0,0.00011312,0.0902947550057433,1,0.0003,5e-05
256.0,0.0,3219,233,751616,367,-2.5,0.0,-0.7804338932037354,-5.3270431271812414e-05,0.0016968025593087,0.2,-1.162406988441944e-08,0.0,3660.0,0.0001126079999999,0.0105377138195763,1,0.0003,5e-05
256.0,0.0,3227,233,753664,368,-2.62,0.0,0.5634856224060059,-9.026421639646288e-05,0.0125277051702141,0.2,-4.819594323635101e-09,0.0,3670.0,0.000112096,0.0264567505046215,1,0.0003,5e-05
